Segment,Q1.a,Q4.a.3,Q4.a.4,Q4.a.5,Q4.a.6,Q4.a.10,Q4.a.17,Q8.a.1,Q8.a.2,Q8.a.6,Q8.a.8,Q9.a.2,Q9.a.3,Q9.a.4,Q9.a.5,Q9.a.6,Q9.a.8,Q23.a,Q24.a.1
4,1.182102859,1.182102859,0.59105143,1.182102859,2.364205719,0.59105143,1.182102859,2.955257148,1.182102859,2.364205719,0.59105143,1.182102859,1.182102859,1.182102859,1.182102859,1.773154289,1.182102859,0.59105143,1.773154289
4,1.072931236,2.145862473,1.072931236,2.145862473,3.218793709,2.145862473,4.291724945,3.218793709,4.291724945,2.145862473,1.072931236,1.072931236,1.072931236,1.072931236,1.072931236,2.145862473,2.145862473,1.072931236,3.218793709
5,1.693001866,1.693001866,0.846500933,0.846500933,1.693001866,0.846500933,0.846500933,1.693001866,3.386003732,3.386003732,3.386003732,0.846500933,1.693001866,0.846500933,0.846500933,0.846500933,1.693001866,1.693001866,1.693001866
5,6.964870961,4.178922577,2.785948384,2.785948384,4.178922577,5.571896769,5.571896769,1.392974192,6.964870961,1.392974192,1.392974192,1.392974192,1.392974192,4.178922577,4.178922577,4.178922577,4.178922577,1.392974192,5.571896769
5,4.30051222,1.433504073,1.433504073,1.433504073,4.30051222,1.433504073,2.867008147,5.734016293,2.867008147,5.734016293,2.867008147,2.867008147,2.867008147,4.30051222,2.867008147,2.867008147,2.867008147,1.433504073,5.734016293
4,5.236862508,3.491241672,1.745620836,3.491241672,5.236862508,1.745620836,1.745620836,8.72810418,5.236862508,5.236862508,1.745620836,3.491241672,3.491241672,3.491241672,3.491241672,3.491241672,3.491241672,1.745620836,1.745620836
1,2.537431465,1.268715733,3.806147198,3.806147198,2.537431465,3.806147198,3.806147198,6.343578663,1.268715733,6.343578663,1.268715733,3.806147198,2.537431465,2.537431465,2.537431465,2.537431465,1.268715733,1.268715733,1.268715733
4,1.639048149,1.639048149,0.819524074,2.458572223,2.458572223,1.639048149,2.458572223,4.097620372,1.639048149,4.097620372,1.639048149,2.458572223,1.639048149,1.639048149,1.639048149,1.639048149,0.819524074,0.819524074,2.458572223
5,7.106955516,3.553477758,3.553477758,3.553477758,5.330216637,3.553477758,7.106955516,5.330216637,5.330216637,5.330216637,5.330216637,5.330216637,5.330216637,5.330216637,5.330216637,5.330216637,5.330216637,1.776738879,5.330216637
1,3.170418966,0.792604742,1.585209483,0.792604742,0.792604742,1.585209483,3.170418966,3.963023708,0.792604742,3.963023708,0.792604742,1.585209483,1.585209483,1.585209483,1.585209483,1.585209483,1.585209483,0.792604742,0.792604742
4,2.34756117,0.586890293,0.586890293,1.173780585,2.34756117,1.173780585,2.34756117,2.934451463,0.586890293,2.934451463,0.586890293,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,0.586890293,2.34756117
2,3.002647999,2.001765333,1.000882666,2.001765333,2.001765333,1.000882666,4.003530666,4.003530666,1.000882666,4.003530666,1.000882666,2.001765333,2.001765333,2.001765333,2.001765333,2.001765333,2.001765333,1.000882666,4.003530666
4,3.060948771,1.020316257,1.020316257,2.040632514,3.060948771,1.020316257,3.060948771,5.101581285,1.020316257,5.101581285,1.020316257,1.020316257,2.040632514,1.020316257,2.040632514,2.040632514,3.060948771,1.020316257,3.060948771
5,2.040632514,3.060948771,2.040632514,2.040632514,3.060948771,2.040632514,3.060948771,4.081265028,5.101581285,4.081265028,3.060948771,2.040632514,2.040632514,2.040632514,2.040632514,1.020316257,1.020316257,1.020316257,3.060948771
4,6.221331692,3.110665846,3.110665846,4.665998769,6.221331692,4.665998769,6.221331692,3.110665846,3.110665846,4.665998769,4.665998769,3.110665846,3.110665846,4.665998769,3.110665846,3.110665846,3.110665846,1.555332923,6.221331692
5,2.097959237,2.097959237,2.097959237,3.146938856,5.244898093,4.195918474,5.244898093,5.244898093,3.146938856,5.244898093,1.048979619,2.097959237,2.097959237,2.097959237,2.097959237,2.097959237,2.097959237,1.048979619,2.097959237
5,0.77546449,2.326393471,2.326393471,2.326393471,2.326393471,2.326393471,2.326393471,2.326393471,2.326393471,2.326393471,2.326393471,1.550928981,1.550928981,2.326393471,1.550928981,1.550928981,1.550928981,3.101857962,3.877322452
3,1.161198197,1.161198197,0.580599098,0.580599098,1.741797295,1.161198197,1.741797295,2.902995492,1.741797295,2.902995492,0.580599098,1.161198197,1.161198197,1.741797295,1.741797295,1.741797295,1.741797295,0.580599098,1.741797295
1,2.165764729,1.082882365,1.082882365,1.082882365,2.165764729,1.082882365,1.082882365,1.082882365,5.414411823,1.082882365,1.082882365,1.082882365,1.082882365,1.082882365,1.082882365,1.082882365,1.082882365,4.331529459,6.497294188
5,1.331445038,2.662890076,1.331445038,2.662890076,6.657225191,6.657225191,5.325780153,3.994335114,3.994335114,6.657225191,6.657225191,2.662890076,2.662890076,2.662890076,2.662890076,3.994335114,2.662890076,1.331445038,2.662890076
5,1.185004733,1.185004733,1.185004733,1.7775071,1.7775071,1.185004733,1.7775071,0.592502367,0.592502367,0.592502367,2.962511833,0.592502367,0.592502367,0.592502367,0.592502367,0.592502367,0.592502367,0.592502367,1.7775071
4,1.340871507,0.670435754,0.670435754,0.670435754,2.681743015,0.670435754,0.670435754,2.681743015,3.352178769,2.681743015,2.681743015,1.340871507,1.340871507,1.340871507,1.340871507,1.340871507,1.340871507,0.670435754,0.670435754
5,3.719169678,2.479446452,2.479446452,3.719169678,1.239723226,3.719169678,3.719169678,4.958892904,6.19861613,4.958892904,6.19861613,2.479446452,2.479446452,3.719169678,2.479446452,2.479446452,1.239723226,2.479446452,2.479446452
2,1.712350235,0.856175118,0.856175118,0.856175118,1.712350235,0.856175118,4.280875588,0.856175118,2.568525353,0.856175118,0.856175118,0.856175118,0.856175118,0.856175118,1.712350235,0.856175118,1.712350235,0.856175118,0.856175118
3,1.098010724,0.549005362,0.549005362,0.549005362,2.745026811,0.549005362,1.098010724,2.745026811,1.098010724,2.745026811,1.098010724,1.098010724,1.098010724,1.098010724,1.098010724,1.098010724,1.098010724,0.549005362,0.549005362
3,2.67536233,0.891787443,0.891787443,0.891787443,3.567149773,0.891787443,0.891787443,2.67536233,2.67536233,3.567149773,0.891787443,0.891787443,1.783574887,1.783574887,1.783574887,0.891787443,2.67536233,0.891787443,1.783574887
5,1.977597556,2.966396334,0.988798778,1.977597556,1.977597556,2.966396334,1.977597556,1.977597556,4.94399389,3.955195112,3.955195112,1.977597556,0.988798778,0.988798778,0.988798778,1.977597556,2.966396334,3.955195112,5.932792667
4,1.786341803,1.786341803,1.786341803,1.786341803,2.679512704,0.893170901,2.679512704,0.893170901,0.893170901,4.465854507,0.893170901,1.786341803,1.786341803,0.893170901,1.786341803,0.893170901,1.786341803,0.893170901,1.786341803
3,2.396609554,1.198304777,1.198304777,2.396609554,4.793219108,2.396609554,4.793219108,3.594914331,3.594914331,4.793219108,1.198304777,3.594914331,3.594914331,1.198304777,1.198304777,3.594914331,3.594914331,1.198304777,2.396609554
3,3.59391596,1.79695798,0.89847899,2.69543697,4.49239495,1.79695798,1.79695798,2.69543697,3.59391596,2.69543697,1.79695798,0.89847899,1.79695798,2.69543697,0.89847899,2.69543697,2.69543697,0.89847899,2.69543697
3,2.524837673,1.683225116,2.524837673,2.524837673,4.208062789,2.524837673,4.208062789,3.366450231,3.366450231,0.841612558,0.841612558,2.524837673,1.683225116,1.683225116,1.683225116,2.524837673,1.683225116,0.841612558,1.683225116
4,4.482247399,1.494082466,1.494082466,1.494082466,4.482247399,1.494082466,2.988164932,4.482247399,2.988164932,5.976329865,1.494082466,4.482247399,2.988164932,2.988164932,2.988164932,4.482247399,1.494082466,1.494082466,4.482247399
2,1.732647269,0.866323635,0.866323635,0.866323635,2.598970904,0.866323635,0.866323635,0.866323635,0.866323635,4.331618174,4.331618174,1.732647269,1.732647269,1.732647269,1.732647269,1.732647269,0.866323635,0.866323635,2.598970904
5,3.145870474,4.718805711,1.572935237,4.718805711,3.145870474,3.145870474,4.718805711,7.864676185,1.572935237,7.864676185,1.572935237,4.718805711,4.718805711,4.718805711,4.718805711,4.718805711,4.718805711,1.572935237,4.718805711
4,4.804133879,3.202755919,1.60137796,3.202755919,6.405511839,3.202755919,6.405511839,3.202755919,3.202755919,8.006889799,3.202755919,3.202755919,3.202755919,3.202755919,3.202755919,3.202755919,3.202755919,1.60137796,6.405511839
4,1.214636553,0.404878851,0.404878851,0.809757702,1.214636553,0.404878851,0.809757702,0.404878851,1.619515404,1.214636553,0.404878851,0.404878851,0.809757702,0.809757702,0.809757702,0.809757702,0.809757702,0.404878851,1.214636553
5,2.382170624,0.794056875,0.794056875,1.58811375,1.58811375,0.794056875,2.382170624,1.58811375,3.176227499,2.382170624,2.382170624,2.382170624,0.794056875,0.794056875,0.794056875,0.794056875,0.794056875,0.794056875,1.58811375
5,0.594852763,0.594852763,0.297426381,0.297426381,0.297426381,0.297426381,0.297426381,0.594852763,0.594852763,0.594852763,0.594852763,0.297426381,0.297426381,0.297426381,0.297426381,0.297426381,0.297426381,0.297426381,0.892279144
5,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,1.760670878,2.34756117,2.34756117,2.34756117,0.586890293,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,0.586890293,1.173780585
4,2.220971178,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,4.441942356,4.441942356,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,1.110485589,2.220971178
5,3.101857962,0.77546449,0.77546449,0.77546449,2.326393471,0.77546449,1.550928981,1.550928981,1.550928981,0.77546449,1.550928981,1.550928981,0.77546449,0.77546449,0.77546449,0.77546449,0.77546449,0.77546449,3.101857962
5,2.865577886,2.865577886,2.865577886,2.865577886,5.731155772,2.865577886,4.298366829,2.865577886,2.865577886,5.731155772,2.865577886,2.865577886,2.865577886,2.865577886,2.865577886,1.432788943,1.432788943,1.432788943,5.731155772
5,0.94565767,0.472828835,0.94565767,0.472828835,1.418486505,0.94565767,1.418486505,1.89131534,0.94565767,1.418486505,0.94565767,1.418486505,0.94565767,0.94565767,0.94565767,0.94565767,0.94565767,0.472828835,1.418486505
4,3.358518269,5.037777404,5.037777404,3.358518269,5.037777404,5.037777404,5.037777404,3.358518269,3.358518269,8.396295673,3.358518269,3.358518269,3.358518269,3.358518269,3.358518269,3.358518269,3.358518269,1.679259135,6.717036538
4,2.820105696,0.940035232,0.940035232,0.940035232,2.820105696,3.760140927,4.700176159,4.700176159,0.940035232,4.700176159,0.940035232,1.880070464,1.880070464,1.880070464,1.880070464,1.880070464,1.880070464,0.940035232,3.760140927
3,1.791493383,0.895746691,0.895746691,0.895746691,2.687240074,0.895746691,1.791493383,2.687240074,2.687240074,1.791493383,1.791493383,0.895746691,1.791493383,0.895746691,1.791493383,0.895746691,1.791493383,0.895746691,2.687240074
5,2.231398546,2.975198062,2.975198062,2.231398546,2.231398546,2.975198062,2.231398546,2.231398546,2.975198062,1.487599031,0.743799515,2.231398546,2.231398546,2.231398546,2.231398546,1.487599031,2.231398546,0.743799515,2.975198062
5,3.218793709,1.072931236,1.072931236,1.072931236,5.364656182,1.072931236,1.072931236,1.072931236,5.364656182,1.072931236,1.072931236,2.145862473,1.072931236,1.072931236,1.072931236,1.072931236,1.072931236,1.072931236,3.218793709
5,2.963976806,4.445965209,1.481988403,2.963976806,4.445965209,4.445965209,4.445965209,1.481988403,2.963976806,4.445965209,1.481988403,2.963976806,2.963976806,2.963976806,2.963976806,2.963976806,2.963976806,1.481988403,4.445965209
1,1.239723226,2.479446452,1.239723226,2.479446452,3.719169678,3.719169678,2.479446452,1.239723226,4.958892904,1.239723226,1.239723226,1.239723226,2.479446452,1.239723226,2.479446452,1.239723226,2.479446452,1.239723226,3.719169678
5,1.899803845,0.949901923,0.949901923,1.899803845,2.849705768,0.949901923,0.949901923,2.849705768,1.899803845,2.849705768,2.849705768,0.949901923,0.949901923,0.949901923,1.899803845,0.949901923,1.899803845,0.949901923,1.899803845
4,1.488788979,1.488788979,0.74439449,0.74439449,2.233183469,0.74439449,2.233183469,1.488788979,3.721972449,1.488788979,1.488788979,0.74439449,0.74439449,0.74439449,1.488788979,1.488788979,1.488788979,0.74439449,2.977577959
5,5.182099046,3.454732698,3.454732698,3.454732698,5.182099046,3.454732698,5.182099046,3.454732698,3.454732698,8.636831744,3.454732698,5.182099046,5.182099046,5.182099046,5.182099046,1.727366349,5.182099046,1.727366349,3.454732698
5,4.238342538,2.825561692,1.412780846,4.238342538,4.238342538,4.238342538,7.063904229,1.412780846,7.063904229,4.238342538,1.412780846,2.825561692,1.412780846,1.412780846,2.825561692,1.412780846,1.412780846,1.412780846,4.238342538
2,2.687240074,2.687240074,2.687240074,2.687240074,3.582986766,2.687240074,3.582986766,0.895746691,0.895746691,1.791493383,0.895746691,0.895746691,2.687240074,2.687240074,2.687240074,0.895746691,2.687240074,0.895746691,3.582986766
3,0.992344985,0.496172493,0.496172493,1.488517478,1.984689971,0.496172493,0.496172493,0.496172493,2.480862463,0.496172493,0.496172493,0.992344985,0.992344985,0.992344985,0.992344985,0.992344985,0.992344985,0.496172493,0.992344985
4,7.009121859,2.803648744,2.803648744,4.205473115,4.205473115,1.401824372,2.803648744,5.607297487,1.401824372,7.009121859,7.009121859,2.803648744,2.803648744,4.205473115,4.205473115,1.401824372,2.803648744,1.401824372,4.205473115
2,1.585209483,0.792604742,0.792604742,1.585209483,2.377814225,1.585209483,3.170418966,2.377814225,3.170418966,3.170418966,0.792604742,1.585209483,0.792604742,0.792604742,1.585209483,1.585209483,0.792604742,0.792604742,1.585209483
3,2.785948384,1.392974192,1.392974192,4.178922577,6.964870961,2.785948384,6.964870961,6.964870961,1.392974192,6.964870961,1.392974192,2.785948384,2.785948384,2.785948384,2.785948384,2.785948384,4.178922577,1.392974192,2.785948384
5,5.107294335,1.276823584,3.830470751,6.384117918,1.276823584,3.830470751,6.384117918,1.276823584,1.276823584,1.276823584,1.276823584,3.830470751,2.553647167,3.830470751,3.830470751,2.553647167,1.276823584,1.276823584,5.107294335
5,2.452419534,1.226209767,1.226209767,1.226209767,1.226209767,1.226209767,1.226209767,6.131048836,6.131048836,4.904839069,6.131048836,1.226209767,1.226209767,1.226209767,1.226209767,1.226209767,1.226209767,1.226209767,4.904839069
5,2.098816095,6.296448286,8.395264381,6.296448286,6.296448286,6.296448286,6.296448286,10.49408048,4.197632191,2.098816095,10.49408048,4.197632191,4.197632191,4.197632191,4.197632191,4.197632191,4.197632191,2.098816095,6.296448286
2,1.144982713,1.144982713,0.572491356,1.144982713,1.144982713,1.144982713,1.144982713,1.144982713,1.144982713,1.144982713,0.572491356,1.144982713,1.144982713,1.144982713,1.144982713,1.717474069,0.572491356,0.572491356,1.144982713
4,2.772056228,1.386028114,1.386028114,1.386028114,1.386028114,1.386028114,1.386028114,1.386028114,6.930140571,1.386028114,1.386028114,2.772056228,2.772056228,2.772056228,2.772056228,2.772056228,2.772056228,1.386028114,1.386028114
3,1.188379221,1.188379221,1.188379221,1.188379221,1.782568832,1.188379221,1.782568832,2.376758443,1.188379221,2.376758443,1.188379221,1.782568832,1.782568832,0.594189611,1.188379221,0.594189611,1.782568832,0.594189611,1.188379221
5,3.391698091,2.261132061,2.261132061,2.261132061,2.261132061,2.261132061,4.522264121,1.13056603,4.522264121,2.261132061,1.13056603,1.13056603,1.13056603,1.13056603,1.13056603,1.13056603,1.13056603,1.13056603,2.261132061
2,1.599043956,3.99760989,3.99760989,2.398565934,3.198087912,3.99760989,3.99760989,1.599043956,2.398565934,2.398565934,2.398565934,0.799521978,1.599043956,1.599043956,1.599043956,0.799521978,2.398565934,2.398565934,3.99760989
4,1.793362539,0.597787513,0.597787513,0.597787513,2.391150051,1.195575026,1.793362539,2.988937564,0.597787513,2.988937564,1.793362539,1.195575026,1.195575026,0.597787513,1.195575026,1.195575026,1.793362539,0.597787513,1.793362539
5,2.248451977,0.749483992,0.749483992,0.749483992,2.997935969,0.749483992,2.997935969,2.997935969,1.498967985,1.498967985,0.749483992,1.498967985,1.498967985,1.498967985,1.498967985,1.498967985,1.498967985,0.749483992,1.498967985
5,3.570341426,1.190113809,1.190113809,2.380227617,3.570341426,1.190113809,3.570341426,5.950569044,3.570341426,4.760455235,1.190113809,2.380227617,2.380227617,2.380227617,1.190113809,2.380227617,2.380227617,1.190113809,3.570341426
3,1.544989904,0.772494952,0.772494952,1.544989904,3.089979807,0.772494952,3.089979807,3.089979807,3.089979807,2.317484856,0.772494952,1.544989904,2.317484856,0.772494952,0.772494952,0.772494952,0.772494952,0.772494952,3.089979807
2,0.856148318,2.568444954,0.856148318,0.856148318,0.856148318,1.712296636,1.712296636,4.28074159,4.28074159,4.28074159,4.28074159,0.856148318,0.856148318,0.856148318,0.856148318,0.856148318,0.856148318,0.856148318,2.568444954
4,2.405883222,0.801961074,0.801961074,0.801961074,3.207844296,0.801961074,1.603922148,3.207844296,2.405883222,3.207844296,0.801961074,0.801961074,1.603922148,0.801961074,1.603922148,1.603922148,1.603922148,0.801961074,3.207844296
3,6.20817446,2.069391487,2.069391487,2.069391487,6.20817446,2.069391487,6.20817446,2.069391487,2.069391487,2.069391487,2.069391487,2.069391487,4.138782973,4.138782973,4.138782973,2.069391487,4.138782973,2.069391487,8.277565947
5,2.000255479,2.000255479,1.500191609,2.000255479,1.500191609,1.500191609,2.500319349,1.500191609,2.500319349,2.500319349,1.500191609,1.000127739,1.000127739,1.000127739,1.500191609,1.000127739,0.50006387,0.50006387,2.000255479
4,4.984340342,2.990604205,0.996868068,1.993736137,3.987472274,1.993736137,2.990604205,2.990604205,3.987472274,2.990604205,2.990604205,2.990604205,0.996868068,0.996868068,2.990604205,0.996868068,1.993736137,0.996868068,2.990604205
4,3.428492824,2.571369618,2.571369618,2.571369618,2.571369618,2.571369618,2.571369618,0.857123206,2.571369618,0.857123206,0.857123206,1.714246412,1.714246412,1.714246412,1.714246412,1.714246412,1.714246412,0.857123206,2.571369618
5,1.870478099,2.805717149,2.805717149,2.805717149,1.870478099,2.805717149,2.805717149,0.93523905,3.740956198,0.93523905,0.93523905,1.870478099,1.870478099,1.870478099,1.870478099,1.870478099,1.870478099,0.93523905,1.870478099
1,2.165764729,1.082882365,2.165764729,2.165764729,3.248647094,2.165764729,2.165764729,1.082882365,4.331529459,2.165764729,4.331529459,1.082882365,1.082882365,1.082882365,1.082882365,1.082882365,2.165764729,1.082882365,2.165764729
3,3.86831439,1.934157195,0.967078598,1.934157195,3.86831439,0.967078598,1.934157195,1.934157195,1.934157195,3.86831439,4.835392988,2.901235793,2.901235793,2.901235793,2.901235793,2.901235793,1.934157195,0.967078598,2.901235793
